id,views,likes,dislikes,comments
j64xl7m8HhE,188866,11974,126,1027
ERI3RDsmkQM,30588,304,17,95
ok4BV_EdMyY,31900,2579,58,156
xo6EcR8xvFM,685001,2758,330,1092
IMOmpTtlmWU,48057,75,28,8
FCU3WcPG-2U,11448,73,1,3
hYxAT-574tE,97800,6768,71,431
-78WxK0q2v4,22412,168,7,17
7GWXGqjSUJU,34401,156,37,12
cJUEwuoO2dA,55098,5376,103,383
Z77YtiJAFyU,103445,11383,81,2192
uQ4CX91GWnw,4398,80,2,20
GX9gZ4qh4v0,444478,15874,523,1653
2z0h1BOX4c0,17477,2483,33,172
DhiYw8DYuZA,14287,21,13,4
Xc0V4S17T4I,109620,325,48,688
RS6dEL5VIr0,9555,217,5,54
Ax1P5Q8Kr9g,971117,50402,1526,10834
IwGjXDFC8kE,87836,521,21,36
ve3oQBjcAGI,1032547,34754,1305,7375
qZ86rzeT9JY,12911,966,27,131
jGXRidkmKNI,238173,14819,322,1172
mqOgU3uJUUE,10570,141,3,3
mbJ2wInVSyY,104897,61,283,29
t2wv7Etl0vc,10853,59,4,4
Rb8_EdTYjXI,474689,7062,368,1202
vRXIKBfJp5c,12842,1188,9,170
BKHpi93sQOY,22001,3939,28,475
Wg2DYxo-Pow,980410,111762,1138,4920
NJMWETuxVic,39513,5519,48,366
0n05ezCsczI,82306,605,35,312
AWqYXzvT4OM,3874,17,0,0
gF8sd2BQwoU,90986,1653,69,210
gHruDCvE93k,14629,768,130,179
744FHFygxiI,60213,6563,94,488
1TUwj5r8MZQ,35755,667,34,79
Mawjza3psiY,6224,663,9,107
XLWjmAN2SLo,23567,95,6,13
fPYffm4nIYA,129018,12961,74,737
Nnc362avOtM,153533,29822,728,3118
zASfdpG8UqU,27479,16,7,0
18POj5UkGRo,18150,175,32,4
Qu0YhyzBB6A,422947,1160,186,1261
m7cRGq35eK8,3873,585,8,9
rYts-vQmlZk,12000,47,6,1
v9nEWtEdkmc,414653,2303,191,938
PVVFOXUZObQ,9023,1068,3,115
yoeHU8qaewE,39095,5582,3,360
asvHEW9v2WI,92913,6902,254,721
UO4ZYiqVkN0,6161,137,3,24
0CkkoaLSCtw,14365,153,7,11
9O9XvEWWjOk,8204,313,1,37
oGSNSLD8rcw,70987,889,6,380
ORn38gU3zAc,2297,9,10,8
Ega4GZhszPs,38924,2708,53,113
RqccSEEO-5M,172210,6270,193,687
znAe-yoVvA4,263524,23337,543,1375
iEc-Qi1KJ0Q,11529,11,5,3
iBU3wxHzEHA,193227,1743,92,213
zgM6-41jzuo,2978,0,3,3
vFI-kU_Hb38,119937,530,344,800
n9uXUiBPPPY,3761,705,10,187
tOwTdl-CR7o,303774,31387,444,173
9519Irf1W20,170258,10334,119,671
sJ1Drsk7Cfc,10494,1045,14,89
C7R39aVhQuA,5462,57,2,3
77o299p5dFw,15238,110,6,15
9yPJRctSJB4,185581,200,157,88
B7Vp_0qLIPg,150206,15078,124,1648
4HrqAdtHsvY,12931,1450,17,266
y0yyOekGQqE,40911,5805,44,1050
N_xJgJNcRzk,107701,12795,239,1816
N0dGdT80fsU,67819,7713,71,767
XSjvqLN15fE,9923,94,8,7
6TAUjQerS5M,142774,1268,724,392
XStpREMS8Fw,36423,2788,40,483
l1dQZ-dDZRk,14461,105,18,134
CtBca6H6Teg,829132,25111,316,3428
jQUk4bzyxkw,12820,11,5,1
JVcOZdS0RFU,5239,12,25,31
qXftNTBdEog,266023,17852,268,876
WnUrVKTnPWc,5497,219,12,21
gjXrm2Q-te4,1614431,58475,837,3294
w9nThMKhmys,11950,224,11,43
UCoMgd1vDe4,22762,1667,31,214
mRydIvA6fDM,5880,534,7,139
W5Xn11roRcE,91867,732,78,34
lV-5FiVde-s,25482,559,25,30
b-ShNqtj8Yw,1025278,14065,593,1825
zsLAf-Dn7Wk,29165,175,72,147
xNZ50VgYArQ,52887,82,13,40
eBft4vEcuoQ,23457,706,21,18
Ldt3QLqj0UI,186162,481,55,589
pA7-syt_0dc,10794,18,1,0
U9LAm3on8KQ,201828,7961,249,195
RojGF6fwE-U,8840,56,15,16
QKcc9EGj7g8,68924,8214,64,439
aB_7Og-sYCw,7740,1020,5,75
xqJmV8QcW-g,22333,63,18,7
7zNsSDUAoTw,127262,7287,146,588
3hy5shfK4Ac,9575,872,6,157
aGY4nyjAdyM,10018,291,4,24
-50iGYl_VD0,46907,2943,220,150
Wmn7cYCeUGM,7048,585,5,56
KUdJjEkVHk8,10122,263,17,1
YPeKjFV1-ac,8572,65,4,0
2wZmRK_bt7k,19444,283,11,26
dqMGDmIIusg,3147,55,0,10
KJ_9T51VZb8,29335,93,9,2
oo40Wd_Z0wA,2294,157,2,8
vcEjcgB9OCo,84581,4405,152,408
rKZEjgSC52M,6118,216,3,1
ApAAdA5pZzU,10002,881,23,101
76ZV5I0vqkE,2897,51,11,29
o6Qj8FgmgXU,121927,51,20,10
8YY36IUmQ8c,98339,129,31,65
5AppiAWjR30,78682,395,39,152
Z3lhrL3qo_o,25065,24,7,19
1g3u3AyEZ8o,135094,449,72,1039
7X2HOaQSGac,9158,165,0,6
irfxThagxy0,8376,840,12,75
rKtWh732n1c,583714,38542,650,3527
8vdmh6BUz7g,431751,42445,718,2879
8-Cjsnq8kVU,3979891,151855,2378,8079
fo9610Cj3k4,313372,35073,312,3245
EBKz0E6i_vc,65603,204,45,160
OzH56jsQ3p8,11336,107,0,67
i8_GlmNP0h4,101695,439,45,278
54Q6TpcPxj8,77152,561,70,29
dul_EuolX8w,123901,1067,40,1065
vUKRhDKBV-s,299792,38107,1340,3247
MnF2ddTz95U,26877,2707,55,331
hHGOdHbLlU0,672175,59333,778,43383
AtPmhHaDtKw,236381,2014,125,1461
r18pMV8ElDs,346806,0,0,398
ozztqm3plJo,338039,27364,236,1293
yCWqnxYEDmE,627877,37302,675,1146
SB3PV7OIWiw,419566,1019,200,2224
L7vMtX7No0g,848267,2079,328,2371
AKHdQVpRkCU,68836,807,132,877
Sqluv4O2uyo,147788,597,55,64
7GLskOxW4ns,24798,2581,49,372
fZxv0m3QQrU,75804,5883,342,903
pq4SNvzfI7I,49357,5222,41,637
JsHgnyS7Glk,246467,22557,517,4555
5n-t96K9GeA,201857,10730,413,1054
i0VF6Nl2qhM,26661,2457,50,964
xzpQSINtLkw,403484,12674,246,832
Y8-A5TpaI8w,101720,262,100,60
AeMPTuEGv1E,55647,3201,321,344
moR8vvRSLuI,96672,256,25,28
Tih7m8k0GC8,14031,46,10,1
uYfTV5ujZ2k,183580,965,105,156
8CAg0yvPDpI,92881,498,22,173
aEQ81NxuSk0,15507,43,3,45
qYrQRjKtRYc,9704,0,2,1
1YEXXIWqkMM,1002924,237310,299,11933
pzECFazgfUo,80583,7935,91,755
m0YboXTRjkU,3979,28,1,0
2ZakeOsieKw,18077,171,76,136
qjXOFVlihj8,12915,159,7,44
TDcyviHSN1E,99428,4021,80,217
0gwkMY-mzUQ,208117,21335,255,1229
J24X3qxeFRQ,130412,11068,990,2178
egdeKCqA0Ck,34245,195,22,14
MCPZHTdfWJk,95655,4764,277,523
6ns6QKvYB5A,16949,2171,19,166
JuUba6Pphbc,19992,2920,84,811
BrbqKWLSt10,8819,1155,9,198
NzD354q8MeA,9745,446,18,79
MA0g3Chb5Bo,295221,14945,317,825
9-R54dDfRcY,15192,243,7,19
vDsDg7iuT-A,52086,726,31,70
VxGjjWNcPWE,25474,169,5,11
KoKnNggaTZY,44982,2597,206,1376
1kv7f9eZXBA,61431,1863,21,198
fP3xTYGHZJA,3786,1,0,0
T9Evjw09woU,32099,235,45,15
Nw9wMgE7s3U,82769,1057,122,470
hW0iRpvZ88E,20838,3047,32,381
7KBf_SPeHl0,7726,1399,5,201
Uy2YKotRThk,7316,624,9,6
wgZv-ELzgn8,8459,63,1,9
qMRIOecBxpE,24089,50,9,5
WyWdQfJ6uSo,4518,18,0,3
_uYTvUAnLWM,125042,1709,88,180
hz7335YtmFU,9220,133,14,84
g0dWLIbG1_g,33731,147,12,28
xM8YD9ZJvKs,4291,57,10,7
BBMERzpEe-k,58761,4552,47,1015
rHkXhlBzRr4,32460,170,30,275
5B7bCn6EZqU,34286,207,3,32
oQALGtoqI2c,52519,2583,47,168
Vre0wdYG2Is,60499,2349,121,548
9sJtfCOjBwg,38744,813,12,50
s2y3z7IsCqY,333014,0,0,909
Jkcun4KNiRk,44549,7892,69,1172
7a1lcw9O5gQ,64589,480,161,359
4rLHNsOXVDo,26048,121,6,11
GegDJ0zYeWg,13880,78,3,15
oa-WPEBVBz4,41071,3851,211,519
OGdLNNp0e3E,27890,171,45,119
mGQ4C_UfyDM,51229,94,31,9
jpyMlH6Izvc,8962,81,13,10
Ru0Ws2_y3Bs,3512,29,1,6
zZiIUMy-ERc,11359,79,1,3
XgwjVGadwns,48394,275,33,9
0apRfQ2mjkQ,7799,381,11,19
f-_mmbKY910,231617,9470,489,800
_WBOghYG8wo,254048,11892,199,517
CPjMb4zfByw,107867,354,56,4
tBhy1C2JtvU,9027,976,24,49
r95_QLPoCY4,1108,1,0,0
n7PCZ8oVCz4,58073,1531,77,586
pCff9BD8YuY,10035,994,33,229
1Zj2HUTY-aY,2207,16,3,0
GU3NHhkgfpc,14576,19,6,30
3RhwURUXFq8,50247,7054,23,604
KoE5lHfLwos,11106,246,4,0
1wenw53Dkro,38376,1178,41,63
bP_PugqKiKo,3877,23,2,1
RW88KOezzkc,106722,1235,57,150
P3nYOK_vM9U,70770,68,77,22
To2GTNVohEs,7239,313,4,33
3MXsBF3rbhU,3288,13,1,9
jSdreTP7z24,4764,17,15,7
NQRigANzrVI,8668,954,9,140
E0r9H-uiIbs,42458,1374,75,65
ZJQJWumrsAA,101434,12577,112,1744
6MIf8Z1QGNM,3632,0,7,12
UfvqYdDGKak,18643,5610,8,161
chR7iFOdV00,147195,8360,183,385
4ElbjzSg4KY,30831,2037,44,296
PFJfyci60kI,39508,248,22,7
h4c3gmVxy6s,11755,183,21,17
ZEYMIMgPCQY,12854,818,14,35
iYrsah3teSY,85789,5225,193,377
lNPeuNMgBZM,44266,5570,13,409
KPV4Pac3muA,1502902,11298,920,1155
lVJ5Bm2uQxA,15091,1374,19,115
8hKbIhrb1WU,1559003,29899,884,1838
VwZuo1EBdxw,4342,457,53,80
ZJHodorwPUs,4978,1163,2,129
wxrkhPhRa4A,1276,99,5,24
U_3Op0bQtZk,32039,1034,33,50
wAXAixs2teA,41899,476,11,222
1dSHVh3FYfg,2752,50,3,1
9ln8DAn28Bg,8372,235,12,79
tTtuVmLbzjE,25711,297,25,12
byyrD0yjKb8,2446,19,45,26
G-pSkCXbBWY,26306,321,5,104
H-FiZfmqfes,1851,40,1,10
OV9n85JDEK8,1035747,12770,451,1413
sottGW1p5os,3621389,141683,1289,8127
68MEzM3TbuA,6078,39,2,3
nGrmXOg0Lek,118912,7256,142,856
baIWnZdDtUM,5654,32,1,2
aVnoTmZiq0o,9615,1014,16,81
NTYG3ozrG2Q,14856,968,69,83
B1tQ389S0wI,255217,8137,71,370
kcTlLlhc9_I,4251,37,2,4
PS5XJ19ME-s,4000,70,4,8
Sm9EB4lDQA4,9025,300,12,60
nvHFFbCHMLU,8420,954,10,65
tTpGUkNYyZ0,5360,54,6,12
KZpB9fWXDvQ,7181,74,5,0
I8WFHK3jHyc,31296,534,39,252
OC4GTCT2kDo,24578,156,18,11
JKsKsVx9IFQ,460881,3977,276,410
4HcZ3mBPmOQ,30553,1039,68,91
N8yGEfUaX10,10077,46,67,76
AtJtyj7_BxU,10393,80,13,12
