id,views,likes,dislikes,comments
apM21kayWW8,39874,128,34,27
59ryYLrI5qk,113310,163,52,6
YHhv9rd0ZtU,5457,361,11,38
CzyTY1_bJZg,313681,17565,324,4799
00vilqoyymY,15428,788,55,79
LXbFpuopTcA,43383,688,185,232
aKNdG-2KWeU,3734,311,0,53
E0rSeGP0nIg,295807,4032,220,828
solm_OMGqDE,28445,342,15,97
Def-3JldSi0,279297,1502,287,219
_Jbq2EEPG14,1239052,84354,1215,15610
pUvI77URqA0,448221,24349,348,3972
udnnUVHR2xE,394976,31152,3510,5794
FtHRM620ecE,14807,0,0,127
dIvcg7R6Ttk,18986,1197,28,56
8mrFKy-bw4Q,6369,7,6,0
8PJ7wU2pkJI,289473,2249,150,187
Wf7s9sVjBso,3900,117,3,5
ecFA8o175_8,140232,1834,65,327
a4IqDBcVMj8,104319,2164,42,210
8AfVTzGtOaU,148652,8659,158,283
spOau56gBtM,41250,1665,31,207
-JC6WaeSW34,30982,884,109,89
ovpd6vHlLmE,16870,35,21,5
wwOT2OpYm4U,99554,10962,148,418
gqnqTTGVeQk,2840,52,2,11
joQ9ZcF9Q7c,70467,994,34,343
1Znl8OUBa_o,2191499,179544,1550,24639
pCUL60L-lfo,28959,3562,93,246
HGLw1ipJoN4,365960,7806,197,762
RSTMZxb-sC4,4690,81,7,9
hGVDo0yv1ns,610746,8355,647,1709
hqOvshLUG6U,3539,8,23,0
PvdC5E_8hdY,5176,304,12,26
1IHHb87vesQ,6137,457,11,117
rxsHA8ZGVs8,111627,4669,82,141
321f-wbp_AA,96585,1972,59,86
a0eF_0F0-pI,3358,136,3,13
rc9QEUgAZ5k,76781,3052,38,170
VewjIC2mqsk,129729,1949,84,184
OgcFlwFxpSY,461882,4129,302,368
38cSbWwsvgc,13878,168,37,9
ILrZiiCMUIg,26796,2968,39,901
WcoCuP9T3yM,27485,55,19,21
GhLbbrAXnH8,8138,1087,4,60
MNa4D6TZiks,602579,5300,579,413
g1-W7FOzItY,41036,3509,185,201
8-46jX9biBc,17208,1124,16,237
KzhhtRk4d-w,2554,334,4,53
ApVls2AgAqU,765710,4821,1180,578
JBonReNxvqA,109341,5421,579,574
iD1looAQU7s,915218,6788,503,1393
Ef12Uj0QaLs,71297,1108,58,34
8SZKXMvDhxU,86562,10454,168,393
22A16gHMtZQ,739603,4840,215,594
kKynkBpbYwA,7401,449,4,58
Aq8L7tBVEg0,46125,3858,115,649
jeS2GqmWJo8,6258,48,2,6
yPCFroqRFQ8,89038,880,62,222
SGguBpq3-l0,35652,2626,28,258
AKvoMqnR5is,46966,618,13,58
Gxd-dp-uaXI,39124,756,12,28
08iFQ9XMliI,8264,455,18,51
4Pjp8qoC1aI,6835,270,6,31
5m-zc-lanOE,746839,4620,682,292
4vZJn6r0dRw,649723,24138,479,3604
xx4YfnKY4Lg,90879,2434,68,87
RLwMYUsq15o,21215,241,8,95
_8Pru9nXJjE,7651,238,11,13
r_csOHN9JRI,312030,2929,114,1165
aUxTFaHzsQo,3845,75,4,7
UVW4UMLScTU,94350,3499,197,112
LkqZzPG3O3o,765863,12934,3574,2633
wEfHrSOsMwc,203192,16399,229,1653
3ScQYM1FHrU,159630,20287,392,1379
gasKCZuLUdk,154282,13396,120,272
hSZX-uZsiKk,277340,20224,4723,3614
gAc8gplhyCs,136928,11806,197,520
elmxTM_JkFY,55944,4462,265,266
Vnw7Qga_o94,339784,28367,445,1211
m5JWmB_Q-Yk,288418,2136,305,303
7BTQ-vp5JC4,245651,18256,348,1217
ULgJbhmq8fs,252348,2540,293,389
_uSwY6mlmLs,170657,25681,524,917
ylZhSKXDMKk,334282,7444,111,344
hMp1iClCt0s,66404,2508,94,274
uxQecWTLkbU,1085073,10457,533,24
pxo7-Yz9t_s,112533,7461,680,763
eM_6yszKoro,130416,8509,719,1288
59da0Zg3aFY,167758,1490,211,238
-2lXJX54cPU,23632,0,0,0
rL_3NjiFQpA,88026,3732,370,913
SGtiZlq4n8k,366105,1256,341,538
HxUR_MKLHR0,76935,6941,125,536
Q5ZTqhpQ-eY,80352,6251,205,2139
5l20DK48SP0,16427,134,13,15
SUv8BZIOlbg,62856,1981,70,156
Hur94k7CCU4,316783,13895,189,682
Ni9yip7Ev_w,1405827,103776,2899,11424
DGdTRtbiswU,215628,11726,527,467
ubgVttfXYLo,91994,3364,146,462
j6MIE8m-UEg,13913,1413,53,135
T5ShH7tBuHQ,9511,13,34,9
tMurutWTtUU,288958,2579,192,380
2G53Hkla7C4,110418,4984,3435,473
FnAx2bLICOo,662308,8100,923,885
nv81KDN4ADQ,264869,2262,936,1157
gM7F3DuuUho,446661,2309,104,312
vFB2nDmBQn0,10249,341,12,0
a_2NzDkLkzk,81708,6796,55,418
hLpy-DRuiz0,95038,5413,18,193
7F-UD_NlDrk,1797696,128143,1112,11927
1pnOUHl7r8M,233769,31156,568,3764
6otDRpCPxcE,9250,317,13,38
zjTpXBdOB2I,10695,935,55,347
CNes0n3HarE,22797,1510,18,177
5YiDdjgvTmE,364179,1920,337,546
VpwVhRuutQ0,44786,1582,51,236
JcdLF6XQ0iw,5275682,578219,8202,116532
7t8Krts6QLA,34410,4573,42,348
wVIn6oXNOcs,66018,4414,12,139
S3P2P0SxSlI,10349,0,0,10
HnEvstCFqGU,40504,823,28,165
Ac7vRbEh8Hk,44287,195,36,31
rIrwOrnm0iA,475915,2609,265,528
KVYVRloDM94,78962,4572,125,613
zd_XKRFhApU,9025,124,9,18
BB0rOrGHWPk,9687,69,6,23
4EbRsVVBvq8,348565,7737,173,364
4r80hftCf6g,456446,31166,1172,9354
ykrdsMDYg_4,5658,247,3,23
ukZsixqbSbs,330210,44782,349,1996
K5ENzcrFSwE,10350,790,12,36
ImmrmVtI2Io,9471,344,32,0
47lGQz9RFHw,9570,186,3,15
Kjgl9JVUORQ,5904,567,2,137
1j_k5WCFShQ,1593564,107604,632,3382
AECg42TARVw,166213,2564,629,711
N5lTwAopVAs,73848,171,38,14
bexhmFHcaZY,38545,1383,98,1382
ipRevFlvWGU,4675,71,4,22
AnFwJtuKZ1A,10796,880,16,37
NC_90_AYLM4,4209,223,2,51
NZmUM0POa4w,64162,3374,174,143
u2NhkKMZhkA,63381,320,36,0
PYJCfofa7OA,12625,581,7,39
4pHlLnG6tJs,48085,1898,41,332
O7ZNHJxxMHg,65286,5154,1284,677
lJYsS10GtI0,6295,846,3,151
hc75cKd0E8I,95230,995,50,123
swgv5OiKYFc,52324,6654,53,231
C5Hucdm3ufQ,40303,21,115,14
Dw4GdBbpq5U,76252,598,27,52
9xiE8WuFVGY,427511,7372,183,409
0c76oYkM9Us,23721,1731,31,104
xjE6zD_4l7o,5067,160,8,5
vWxjt-aiDYs,204468,1062,177,80
y1_zKzL9SDc,12286,84,12,22
mo8sCQ9UqbA,8004,1017,2,58
1lf6eHFzSD0,4608,310,36,98
JqORtbzTfiU,40209,359,57,97
cidSEXW_Lr8,8569,734,11,26
13EnNxkDnjg,25192,1301,26,235
YYhmGstJQB8,59633,1659,26,248
ky2tMYIZg-0,6441,300,23,109
bSv9uHWjYJU,2485,0,0,20
CN5OWi6c0Sw,83054,4411,120,256
RAiqjVj3YkA,4560,62,4,0
7SEO1YTOKgQ,22133,615,23,135
U_lYmW3KDFo,974802,16288,1431,1579
-2yP-zSyGEM,321826,647,123,245
9zdQ-XyBeDE,222857,545,271,774
_G_DBqHDzIA,322298,15092,1736,2401
XnlWDJouN14,29177,144,19,11
eE7dI6Dyejk,9558,400,9,78
q0NXKEeVE-0,55858,1459,89,253
jGAGlz8Lo4I,12503,1292,20,174
rZ3gyosLmHg,15199,1019,16,119
eAiGSikrcTM,6120,230,83,165
9ZVdorVKlXI,628756,65505,370,12849
AbjMJnoLl08,27342,190,103,63
xPFEpTRu_8k,7061,479,5,51
8MWMflgalgU,556986,4927,299,465
3ooegKm6ozA,26306,2537,68,188
92UNV7yjtTc,12909,113,18,7
bLJr-Wo6T0Y,272731,2971,202,1992
Cs-knNSflKg,135215,834,184,168
kTROvZ6sAXI,54713,3321,102,253
MSTAh7HOCYE,4436,367,12,94
6X6M6_3Sbr0,6745,0,0,8
z-7-cDaXGAA,39543,116,17,0
xnhjTQOoIcA,30807,2169,20,902
vEzdAUdb9d4,27376,189,5,6
GbnNfMDaDe0,30830,589,37,178
Q4cASfh6VB8,12763,1943,5,109
8elMjSc3-0E,223738,740,297,637
1A0UrzxSjEU,82487,2409,95,468
lZ0BZRNKw-M,116253,839,65,69
kPaG24yU-yA,171272,1574,438,225
PGajJ-a4_Ik,134332,9241,36,943
Ep9HmXbXM-Q,77039,8891,112,809
sXLwCLhEOTg,49223,2809,181,433
pZ0Yvobw7Uc,158685,3349,161,1428
4Wh_CWpZVhI,49760,1450,75,97
eeytG7UjHQU,3529,156,1,23
VkJl_gaXoEo,69727,2005,486,1119
BweTic4jcA0,3021,460,6,277
A5qRtv7Q0cA,51019,3445,43,634
yUQmdH2tJiM,37876,3365,121,712
IEqFytF3qA4,246453,27991,446,1326
OVYwirPwmgU,1360811,4973,1437,187
lZjxvVBgfk8,333895,5333,434,1334
u9g3J45jAnY,147155,8868,233,839
xBWkg2EFXC4,83164,6820,282,230
bDNHmuDK5YM,77213,6313,79,712
o94CeBVX-WE,189689,44528,421,4033
CoVgMDQ4fqM,165612,25937,155,2721
384gipCpg9M,115651,10113,91,901
7Y_P4KtuANM,277318,8107,422,1090
Sdf2LfJW18k,84396,5023,1096,2830
rOLRyljSNzU,100610,2081,156,603
4uX8BRsCRE0,11067,116,23,12
AVbmBv06nHM,34424,2591,176,207
vz8mhF9lQLg,39063,46,943,37
Si5XHQjtK7A,305317,44324,193,2403
0yN1nxWLdBk,365002,7808,223,538
XNNFnfq3jAU,595986,23201,292,896
ycuBRhSCyRQ,17090,1297,34,96
1Vy2K7VNyhY,43949,328,9,9
RWRyxRK6LQE,273052,907,94,0
0-7wMD5ISIs,1027691,125035,1989,9616
FTs3dvrp95A,44219,6362,49,638
R9OHn5ZF4Uo,677636,119245,504,7194
N5mGb5v2-ik,164857,16460,122,401
Liwc5wML_Oc,145971,1930,52,249
umgpLxjuySE,505824,799,416,86
-gX-mQ9hRUs,873003,8362,274,246
39nNRQ1gR3c,2212500,107226,2563,12903
GrDKt7NwfPs,185930,1105,73,504
v9wbMzkVseE,2078841,18220,4222,14800
oTluby0rdV0,72529,1772,48,176
rC5EiQdlYnY,35357,622,18,298
Dg2iDT0xhg4,63287,6178,121,1526
cJfmOvj2vr8,16246,1161,7,52
JADgpNj3mLg,13640,83,9,8
BNYw3EZQ9Cg,91491,11785,73,367
IXhxnPy8OHE,197089,7179,105,213
4oYSA9eMo4E,27757,1934,25,73
z0LpUy_eLxk,2695,188,0,16
JbSOvxE1cP4,6395,335,14,68
eFgBWG4gX8o,61569,3562,152,320
Bk53zvX0-6Q,34094,919,12,12
aUFzI1Jn9tM,6040,257,18,45
l0C2ANbbejE,20643,141,3,28
nQAwk23aFIE,776298,6468,321,403
e1so6eDkomM,60953,4729,45,566
Cd0EbzegNH0,1086379,163563,101428,40533
20F_XHtjbUE,6000,870,9,234
nzMOu4rY-rA,546840,21967,242,3121
M5Qly-VQfbo,985147,12219,1029,1928
39-nLuW_76g,74185,81,69,26
GtG6pL_uP3M,8316,734,11,187
6vaoZnZaNFc,44416,162,47,22
qMIXMQqSVIo,6585,386,13,229
4Utx0zINAx0,641724,60853,330,11005
T0J1J9-95-w,229858,2434,199,225
HT0AZw4qmBg,7468,134,5,31
qi3xG8Cv-kg,33775,2326,56,443
e4MCm9pNAR8,6807,660,6,13
0au4B7WkxdU,61847,292,70,77
bE0OD-K1My0,70640,5970,459,292
TVQ97vaPwL4,137879,741,57,11
3iVAtIbOW4Y,10099,15,4,0
XM4MXEYUn8U,517004,4740,370,2048
9HHVM3Zg9J8,3874,26,0,0
OoqDSO3x1Eg,127059,3305,149,399
FQ-cCFe7u9M,4705,473,17,68
Z6yCh2bEXdI,42140,119,28,38
2Fqj9MYnoQM,15730,436,38,35
JW5sQqSC7YY,81667,11536,244,807
ZYD-HmjU9Z4,89322,707,22,37
GqZd85CkNkY,529672,4094,469,424
6DSSmTmGvlg,33570,1337,56,238
vCYY_XUKsoI,190364,1893,270,357
T20fbINDta4,8639,1031,4,88
j9afHmQuwgc,109385,158,77,23
DORqcUFmZZs,6118,30,5,14
VVa5xFhkISc,452390,2175,306,466
rgUEA0h9ZYE,292768,7966,228,743
LRAN9pzdwsw,32780,979,6,199
ccYMO-XeRdA,201951,2726,160,1398
kJPNtxK4Ios,3102,42,1,11
msfPaXGuSbo,168675,2412,186,1286
m3fX8F0nqrY,6273,54,1,3
HvBCWqv4YOs,93202,1970,39,408
QerVvvNem1w,632993,7802,5669,2930
uRNLdLCMT2E,8482,78,2,1
NvUPzZuBmjs,332515,21907,568,2302
1mG4Dia8oOE,8003,715,9,96
0ZLbOuW-NuY,343876,64327,279,4590
HA2t6h0AL0s,57088,4260,139,687
8tPjG71OSAc,15017,0,0,74
HopEHvZY-08,970666,53810,1220,7048
PXovAc6dbZY,102294,6053,125,458
XeFhd98H4KA,332983,1787,312,212
OYbHOrh0Rak,4259,336,5,10
mSPnq_0jMqE,65764,660,14,40
6xcfIXq3NMw,53808,100,55,7
DlFmfxACvig,1230845,118305,1507,12143
Xeol8NoZ3zs,71424,6183,26,952
VEY8mlKPjP0,2825226,102538,11306,25914
pzrMVfDf9rg,112437,311,151,479
4OSQIcdXVe4,318021,2213,313,356
7KTZChQfVqk,6405,157,19,40
7-RsXs18HDo,22155,155,32,30
0xN91UYLwI4,79186,6346,167,2435
zZuwkG6n7ZA,565693,5522,130,392
1Ju62prwtys,79972,1073,53,140
MHvbQABOYgM,8666,100,5,22
wkxLicAi8Cg,98989,690,51,22
koIEXHEzkxg,20752,0,0,0
uJygsjJO-U0,65749,2026,86,363
0bZbrAfCp9c,56117,3158,287,426
zBoNq4UixAw,177290,1143,31,75
XsNhRnW5onI,5766,18,101,59
-ggRhEvZsao,265707,378,130,0
h57EMuyqFac,9929,145,6,16
DxhORY_Sv88,3373,94,4,29
81bTNpi3exk,70316,4805,58,864
rYLcgxKwCCk,36537,2156,69,214
8aKb6PlTO-k,30848,1935,22,301
qGVit1V4Xgk,15808,1334,1742,1115
IZqw2s512M4,254179,4103,1205,1182
6CigQPn9jPc,2993086,13495,3938,793
ALY4H-YyP70,309589,29488,1309,4533
pDEvod4_2Zo,217908,13208,662,884
_nevDuk3tJI,251181,18662,573,1761
6ibRZv-L6-E,335078,6857,238,898
MFWF9dU5Zc0,3599131,50272,21329,17848
w4ck1PU7mA4,134558,5654,504,644
l_lblj8Cq0o,1836462,134874,3315,11820
WG9mhkWfIHI,138963,16572,424,1252
WhwgGKAkbZc,250320,21383,1954,2955
_b5QgX7Jrp4,61725,7131,117,404
bX6RzsDvjkw,67626,2636,100,339
jixcuQJJ_IQ,8575,0,0,45
5n8DiGocuRI,1630872,26853,1187,624
cv4LZAimWhg,47598,2025,111,138
bJuHXEyw55A,47492,4229,51,189
FeibX-EwgIs,34653,206,18,5
7ZH_ln3H814,40489,243,21,10
0uCkX5BaMbY,15134,414,25,17
9eTcueRYfxY,168448,3438,87,643
ZQODo8PpaEY,531506,20259,496,2266
WPw_-Dt1cPY,58435,1756,55,119
azVAxbETWmk,1141627,18848,665,1231
RAyNX-YJz1s,15939,746,81,124
Waf5MF-UUj0,2800155,177078,2248,30796
AeVFp2xpFAg,75713,8886,58,419
SHopFsQc6XQ,46001,3488,227,552
2ktuvx9hrMw,765456,14950,945,2525
qc7AZkWPynE,1951811,87123,21223,10989
EyIEmt-Y8-Q,82618,3243,52,742
_lUiJsnGXh8,827325,27008,643,3039
NEYtxauVqA4,1440514,19955,607,2335
e71HEKdOEVQ,113504,3549,117,289
q-jZm-FUbqs,1146692,23788,1527,5134
bjKr2ltVKII,570390,13351,212,447
BZ2RATtqi_A,21577,34,29,4
14EzCxfRxCE,57196,4382,108,489
2JNM-BYVNHc,43239,610,26,222
zO1f_YM33Q0,95204,1411,92,294
jFoxwMdkQRU,11365,706,29,145
KG-7yu2GNko,686631,19649,2601,1845
djPS3OL3xEQ,168305,1733,168,197
fXJyC8_GrgM,10643,55,5,2
hSOgNCJmQvU,985166,54232,4608,9627
zmUGRZvJ1yo,67641,3120,202,192
nLSaCFlXn-g,6057662,109167,2557,5522
WTs9fuNar14,77741,1885,35,174
Itb9VC5sC1s,74911,684,25,31
wiib3aZ7oBk,262423,20010,222,916
mejrxeBqm-k,8420,21,46,54
HN4SW9kgRik,61418,2306,115,240
KdBGLKvISJQ,542724,20087,441,1255
r6cBmQwyfDw,8252,298,23,31
p3qKTRFCP84,670323,7010,135,452
w9Ex9pKxKog,16224,0,0,0
VUj_P0AELoo,152156,20493,112,9287
wZhCMnlf0e8,10402,1122,4,80
ifqDso0Fwis,6034,170,13,0
Xk3KixvzGZo,318690,1668,316,253
9AjJN6eZZ70,72717,3251,87,553
3MZCPYwvqls,179654,1851,252,473
Ojn30fAz-NY,32970,183,27,54
5JFp4aeJW9Y,498516,3816,776,286
1kIbRwNopWw,696869,19042,675,7343
l5vxZlJtWqQ,32359,252,23,91
XZ6jHV9i3AM,21718,3399,21,305
jXXJBMhBbTQ,874182,45158,1074,7126
QpLHm_rEmUs,38840,670,19,0
ZzYTmqPO9cM,5384,231,8,65
-rxjqAfkTMM,5751,473,2,59
vUCrgL100gQ,5759,834,8,82
YC6wz8FxKDQ,383056,30775,834,4233
BK9a-dOtDTU,30978,283,20,22
r1z-XOkJL2Q,25708,2580,113,280
Fq6dCJtuD00,251944,3985,57,442
TO09LEFHr48,326655,6903,301,408
ExXxpN2bmaw,6203,420,15,121
FYBXOgsfnCM,172063,8146,128,744
IrKFJQlorKM,55692,931,18,21
Lfiv_cRr5Dc,6967,202,7,29
OzXXr5ud_a8,2530,43,1,0
riIMJ2HzlT0,469545,4788,135,423
C6JkvDaLcN0,9379,533,16,32
jFhkQ9Z_x6k,44249,331,43,64
h5kfiMx_-tk,933020,96715,7375,11604
orcEeXhCcac,254619,2240,307,514
3KmKnl7RZlo,123753,1842,21,122
WUE0Dub7dZ4,180561,6656,276,534
qWqXBNhe2pE,224431,1323,189,104
S4F7tIydALI,79534,1442,198,202
EiD_RisnTTM,51817,261,62,94
spaNPoUwpSc,6145,765,5,77
mUhXQTbuiUY,6089,520,11,75
5r-RVa06IKw,5012,231,7,37
b1v0-fGDbDA,18867,25,30,0
LgQWHohBxnU,5547,333,7,58
txOCQtD_sIM,9004,112,6,12
ZfriMKEp2Fs,4667,62,4,18
hT2Ibel4FDg,3128,21,2,9
dfSj4nArsvw,37092,154,43,9
p52SFzONgTA,4730,503,8,101
5w6ZjVE8adM,390821,26234,254,2368
y7k31pw08FI,6982,956,6,49
x-Dyo6CnlAM,2507,50,0,3
GlMwHKpoZ6E,152385,1032,36,157
mIysVGIIUnk,1081,48,5,18
fBz5cnWYAPA,4529,188,3,20
W6MplaDRhUM,40664,1757,65,375
DWL0AP66kjI,436038,3354,403,2120
lKOERIyo1S8,1559105,159973,15325,12263
Hez55mhB8UA,607826,22051,462,1401
EDCn-ehfvgw,13739,238,55,111
dak0_6p2vTY,67322,237,11,32
n4Tjo9P2qzM,611869,16495,587,5088
tpbn6IPn8S4,10990,0,0,55
Xs5-c_gbQ8c,280235,15754,376,1653
y_jqzsRHI_Q,5603,829,1,107
eJsDN14haMk,2397,146,6,45
6iYSDOytN10,155234,173,50,185
qpd7kV2sruY,145747,929,429,686
VWjJU23vQsU,116973,427,116,65
gO1CsmffAbE,6762,246,11,11
dzM_-oiqpB8,2467,171,0,7
aYYHsn9VdaQ,44032,391,59,117
Xid6dwAqxfk,16738,508,58,0
TBvvqmZ4XHs,4343,328,16,87
010f1KnTnug,63672,3826,105,652
Q6auThll_9Q,158480,3627,189,1440
z_vrT1droXE,8150,81,8,21
HClHJtDyyUg,21034,70,21,33
KcWXKmnZZVo,5787875,95655,2567,6076
6s04cc7t3uM,3560,197,5,28
_mHSkHjInS4,934754,25607,366,1223
JMLOMOOHeTo,24679,3293,20,12985
exNMkfBdy9g,103783,3534,81,249
i_o_3suFk1o,585706,19098,429,2864
tVgJAF7rhpc,49869,5624,249,3369
X8sSXU-J8fI,3810285,249447,8822,16560
KkBP7LCcdho,4752,38,6,4
7GXJ1xB3xeU,36130,5256,63,748
sxWCDM1XNbg,6469,234,8,12
SQhPLj9T6WA,3954,312,6,77
R0Keo8vo6ic,40484,2234,70,370
UKQ3nQz570A,5660,655,10,121
0JaOZHnNi6g,24438,71,35,32
MeTr2TaUv_c,39360,224,12,6
0yFXfAGl17M,139108,12521,70,816
3fXHz4mZhDg,197449,14500,285,520
xWWpmn4vbC8,282036,3902,399,1184
aDbtDYSQYqI,29771,1596,55,933
456xFw2kAyY,3974,31,2,4
kqm9jlSBjHM,14326,1734,3,91
bbT-40KYqV4,21213,1132,7,145
WK8mVuKnME4,14556,135,6,47
3u1SAAT2xw8,114017,412,86,101
zmIi7hIspiE,3848,103,3,36
F7BOqHWU9ns,6765,256,8,23
hdtphfRL06s,5080,186,15,45
RG_ZBAzuvC4,129599,8291,143,183
wduKzpY3ylE,131155,4641,1617,1358
XGoPCxGLeA4,160318,12126,544,877
sgc74nPjVoo,157752,9368,435,29
kg8aJbJ34kQ,188483,17200,242,903
mD3nQIgf0ws,63977,5525,160,222
b7Hbh8hrSzI,126464,23817,438,2079
3fCtA2u85sg,115331,8370,738,627
8eo-L_3OWAQ,931830,19685,733,1296
x_F5AnhjPuY,79884,7162,110,399
xUwJj3ODdhw,104928,4640,124,252
I5GaxM-DydU,55306,120,709,55
-b7clJkeJfs,220679,18987,223,731
4-TvPbhubhQ,56558,1510,301,663
P38FhxOX1J4,19931,1234,84,145
xrhaAcbc9So,224142,24698,215,2070
WS7f5xpGYn8,2673454,244703,35085,24784
2Wugt3m2Vbc,237933,9072,520,274
IXEFof9Bz_I,614963,33463,253,2839
cq7s37OhJgY,44898,3957,81,650
SHr1Va40_dw,173837,17337,169,518
JQ5k3Amavqg,69459,5287,258,1405
3s1Kkh7qUHU,71745,3988,157,391
ef-vN-SeB7A,148693,3639,200,0
CNCNPx0xfxg,47597,913,41,330
9LtCAl5ukXc,18394,247,52,53
zsmmUyYmVR4,502968,20957,1044,1263
t9gy8Phi8ok,22181,2306,8,254
McS578mzmCY,57385,11639,63,839
YUzOxNTAuUY,236477,2022,185,466
b-7ETcmrRnI,48925,4728,180,1079
AKVhIPKTEzc,6405,259,1,14
UfXU8CNL1KQ,29207,3512,23,355
FZffknkC-WQ,7353,195,1,3
VhnE-f3nLt8,740233,9194,293,730
GbMo2taiKoU,47474,170,51,19
_OBqr8IJnu0,410137,59288,473,2507
gallfCtYqps,129291,1029,34,0
i5vtyWOk0os,70095,373,58,82
Ddz0LVDgkzw,37271,856,47,126
JvxhhHjads0,287410,18050,461,1626
hqLvbqfYbbA,32034,77,18,33
0bjPjYYT1l0,83783,3678,56,488
nWZMfPP34g8,2060541,108555,1646,32598
d9oXoG0k-5c,742943,20683,215,3558
trgwwkckXtU,173547,19472,173,874
70_OAPOVcIQ,12558,1900,10,220
d0iowyvfmsI,42595,1634,24,216
qvOGjhtF1B0,351634,12958,127,840
spEClvHoPbk,7417,250,19,9
ye1DY1PsH7o,384030,20384,646,4837
ghdvtOmaihs,39534,3732,53,260
pUGh0ydBzI8,308893,1952,301,395
n6sdHFTt8Y8,102000,134,87,25
1_pqxNStp0g,355373,8744,160,217
IJFLt9g3-Xs,36071,118,44,63
S8sxgXLguqI,320919,7111,294,983
qiY0_QPnw3o,78808,3739,245,241
fN491KqvtP0,624054,3035,2860,1176
gVFMOI9i80Y,23976,1220,125,479
suu-6ARIL8Y,791056,5833,1228,425
_SOeD3lsdBc,266263,2148,331,369
_g3nPR-gQRc,13884,1320,18,170
iZ1Jf0PJErg,34260,1046,105,274
NKOEgNxvNaM,903236,18896,711,1429
n9nK1tQPJKQ,41731,2936,42,448
-ASLwhXwEFQ,15621,905,53,56
qTK0gBsdhkM,4352,171,1,62
r7ZSj8IbIqA,2321232,12235,1749,2050
kjiLGtovmUc,180135,1886,214,365
kcprbOHQ7wg,6051,112,36,25
nx8UUKNyisc,3162,258,15,17
Cfl7p6CvdD8,49799,6995,112,708
e-sb5-Z-XZk,170462,996,331,1042
2TyZQizzWOs,78734,4137,64,175
8l6CiOCDJHU,124792,7076,273,302
jTt-P6dSLZY,31130,1417,44,153
XngG4mp9WBY,7170,512,12,53
qx8XSdPZlLU,5293,81,2,4
bDitbxQyzRg,7023,343,32,122
W3PeMHgyumo,7711,903,6,68
tZrQPk1MKl8,36829,424,42,86
GLHl6aeIogA,304384,10798,1593,0
eJi27XTnGZ0,3480,15,0,4
mq-Zd5-K1hM,12387,109,3,0
y6GjnQcvmuA,39754,616,22,183
UByxe6u6orY,10333,765,15,93
qhstEgswUdA,4795,38,11,0
vNylulN_rzA,266242,2474,101,356
hERwAgo1Pss,2226,143,1,6
quouML5-UZI,145790,11168,170,1292
VWCAP_vn0JA,27967,2000,24,213
4FXYrIq9y8Y,41397,790,15,145
1ITgTSs-LCo,52407,2646,226,1898
tTpNeEowYd8,13924,123,18,64
xzga451lLog,3488,173,5,12
ctm2z1G4n4w,19711,232,21,74
p3NtSxr8Ha8,641109,17174,549,5706
bI-JvZVDanQ,896410,5046,519,857
et22zmIQdB0,31831,224,19,195
6BJokXg8eLE,285121,15643,414,4476
D-_ojem1XQU,881802,43887,740,5744
FkIk9_DJebk,71963,8715,83,263
vKHeHQ1QRqo,120705,7135,76,366
jWf3PilwxbI,123814,411,87,90
yas09xCafnY,48776,165,43,67
q-aZFxwX5Zs,3310167,191144,60284,55048
bQ_-psxaYMc,8143,91,9,24
lZn17WTrOZ0,74564,8083,84,1184
JmBdm5GLDGk,42725,2591,119,698
gyiKwhRsP5A,56318,2458,83,218
LSo04U3nlMs,27675,170,13,9
FIp9lMp0HVM,2731,35,0,2
_2PTqO3Pw8Q,38565,1993,23,149
hocHLKRLM-s,545816,37311,3813,1949
2nNYzXYVYqM,3408,118,5,13
lwzfPL-rJqA,511678,20864,170,1191
iwyY4D6wdm0,12547,1185,254,138
4wdyViQXs20,99795,214,60,341
8iJFeTmCMe4,31806,6204,48,390
T-D4Kpzir60,2861,254,1,20
OYf9YvIQCMg,3276,100,5,13
zLJsJR0O6VI,984846,47075,2514,4100
fiO4vS7FUTs,12938,166,4,17
4yIm7UWZGK4,52496,215,24,21
23pBhtxcO-Y,18134,1592,26,138
iR_VQJtwfmE,274866,10490,233,1092
p7zciUY2zmA,5156,447,12,69
YUKTarI3NTM,47236,258,16,47
slqquAWzzLo,48164,737,19,30
p9ez0L-43ws,43841,912,92,660
bNZBfyyG43M,429677,2432,602,2037
Fn-1v2bkRgo,14764,72,15,16
zS65oNGA0V0,3209,125,9,16
TqoeZccmxtQ,1456821,22693,1101,1788
heQSv9_Lf44,6141,465,4,46
aMQbRpxgFvs,1553585,92299,3028,14422
_VyFM1NMB9A,3612,24,8,12
rxN-MoomHuU,6122,20,10,10
Vs_9gEYZijs,228580,38174,1195,1047
hLAIJMTAGFQ,1240134,2157,1316,60
uC69DavMXVk,143451,11124,64,198
7CHgj-wc4Cg,238153,19600,762,1441
6wwD353QoEo,79206,8204,989,1627
v2ZxU8zZr74,117250,6710,88,234
Ui02QGHS58o,118606,9718,129,602
UHow6jmFJek,202927,8278,192,953
NTyDzaEKXs8,969128,17201,223,3082
bbRfI2oUmY8,25859,2649,95,256
qgEUswRcDkw,148899,14483,93,1028
9kFuXd6z-jg,183078,14914,1745,2718
XBNOLaQ2QAQ,552001,7471,200,238
to-7h4TWHpY,61934,4641,218,334
1OCTv47XQpA,1272034,34497,779,1564
5mMD8j_67iw,22684,603,30,260
