id,views,likes,dislikes,comments
cGL7UlcbBsI,13443,51,8,9
qTVbE0yAWBo,63811,85,16,7
cOJ7v9jCXxU,21771,93,5,5
xyWpP99H2i4,16835,234,23,50
fQmPqaNYHls,25309,88,11,3
Y83L3JOlWHo,309721,20246,792,865
JSqL2yaWSKE,237916,686,329,154
8_Wt0G4b7i4,1045075,2903,486,194
7xQ6WkiNCvk,564551,3241,1123,845
Ybk37X2YJxo,220406,11716,163,1069
SrmBuGll6No,544075,1488,789,0
1IivsJpJkoo,550518,17122,1429,1044
bvmlbu5Vipg,66756,442,58,56
8WfHX9Q8S6w,291634,1531,295,185
mp-fqyG2cXs,55754,114,24,7
pHWs5wsYfw0,75526,389,55,42
GCSPBKnbpJc,107663,816,93,162
Qzsnda62XLc,520151,25136,1076,5195
GcJSg7ZFVwk,267799,2111,211,121
D6yCN-UQalQ,498607,4791,314,474
RZ54XSb_4oU,121133,809,131,50
B5vg6tD8IKs,214785,4323,299,595
Hj2GF4YG1Ww,110311,427,86,74
e_L1L_hia2Y,432006,1394,240,47
BgYJmXbIVZo,112033,317,42,172
9do6ZWRmoRM,305430,1072,70,68
xxwI3U_7s-I,42393,438,71,111
GN4kB3D7aaM,116779,442,86,251
tvTRaEFqLgw,56140,2925,50,579
Dg21EeUWisc,471296,994,306,62
iWQ4OwUIiYQ,66755,348,72,20
viUWXtRLNgo,110478,12886,421,1482
Otwccw5Yfvg,100539,920,175,146
RqccSEEO-5M,1011849,18214,577,1604
oGSNSLD8rcw,153736,1387,18,516
8uP0-0IOaxk,220176,26211,605,4144
eDf-QoNxkk8,26745,0,0,0
LDx7vOaw5ZU,177944,1028,168,119
MaR_mrHmo7Q,34000,414,22,14
HhTRGnR9X6I,171580,1854,137,160
EFkd5ymLfjs,62218,74,30,5
mEJA-XqNdZY,116079,24034,341,17415
Jcao2Ci5kLk,78098,1530,73,0
wX0P4YuMycA,201143,825,134,91
EzWSQl0xKB8,47190,127,19,5
OV9n85JDEK8,1035219,12769,451,1413
wj1IO--18SI,16148,864,61,70
5nEogChRGE8,1450746,16653,830,1632
Gc_BnMrFhPc,714815,37261,772,3673
PubzoQK0pR4,50844,175,44,11
5xYzLjwDoPM,429296,1783,208,210
fi5GZwNq3gA,82675,108,36,3
BCPFG0GLghA,40089,222,72,0
vGd-eEsRPKI,28142,40,13,6
nNhclTpN_w0,67269,1958,74,212
BFNxIPfnVOw,74715,107,38,7
px6R6UFHv0Q,113105,1901,427,207
2XXMMxtcrK0,37528,35,26,4
kTJVJJOTrG0,61755,5192,133,947
8bBfxT71WZ4,141873,1018,168,307
HMEBI2uWkkY,24304,166,13,10
iQR4zaj--nU,118592,406,105,38
4Mwz2b7HW00,23852,106,22,1
J6oJvqYaR6U,82798,509,97,668
dsWLVh1zhqk,66457,58,31,0
ExBnZv7mYys,749448,2680,244,513
Lib5Vmlu-7w,50358,518,38,85
tPd_Luepxz4,15568,917,12,91
8hKbIhrb1WU,1559003,29898,884,1838
9Ca8zWJOlFQ,1825705,77531,4156,12025
zXFNwaD11Vs,23191,236,47,8
7V6Z1uh3sqg,43202,2755,184,165
44mVinbQhss,100052,392,60,61
5bFn-JOfRGY,536684,1126,182,22
QfGyQYzb0og,16981,14,2,0
M1_u9gCoCXU,34873,774,34,154
A8zlx53hNbU,27315,1396,39,137
MkeIfFJgd1o,40618,164,37,32
1Px_NmoK3Ew,38602,60,21,4
k_994Y4j88A,59349,867,67,19
uBBYweTCAhk,45311,1892,42,121
YaNtkqkNRaM,79750,288,29,30
urOa95MSbA8,12140,13,11,1
XbSGC9WqyiM,16273,893,36,113
xIODir3Rz9s,38662,451,221,273
QzQNUYbO-nI,98274,700,64,58
5v1jiWYSTns,29519,0,0,0
XvCBNwjxlCY,48232,640,32,233
gOrGKfn3eTI,57717,3763,66,199
Aw3lZMex208,36875,23,10,3
rdTnZknoBfY,169002,3492,306,317
CtBca6H6Teg,1251180,32186,455,4166
fiZVDksv_hM,11337,434,30,53
0ZWfwVDP2k4,63374,55,44,0
yJxOLsgqOuc,96537,452,56,38
EoC6GToffGA,31594,119,16,6
czGoVtyEoH4,34498,619,31,118
k3twDhbG2W8,10429,140,12,0
fpxBxp9QKrk,1532904,47589,3304,3848
gnLGPslfX0c,857515,93592,2280,4997
yoraaGd5gvg,465832,36425,947,2409
_xB2Kry8JOk,442329,27324,924,1687
5H4VEdjoA30,252751,5802,531,3540
