id,views,likes,dislikes,comments
6V_aZsATDsM,55398,1170,22,336
qg0GdM60syI,773,2,0,0
8j_BYfVEyhA,581288,5075,725,1780
9ymjcSvEyhk,99619,3959,158,335
oB3SAI2oCqk,4850,22,1,1
HNa_UWX51_s,226088,10844,302,555
08nkwgZIE4I,651036,23338,442,1101
5Smb3tZD1Qc,451356,3454,284,623
YHDbsyyjld0,46571,4250,16,408
uyl6WtHEYOQ,28539,681,25,45
bhoFXkVy8JA,12609,40,79,17
_w58R1OGQFA,30021,569,42,44
BEweWXa5Twk,471266,23634,460,1714
egXr0PU-kCY,1073134,47793,1886,5358
fIQ2Ty2OL34,18573,420,10,236
d_j512i2k6c,250193,5748,332,1197
4d07RXYLsJE,1827,3,0,2
DOIw62TXYkg,2457408,2707,200,209
0lbJHqAGpbA,51143,258,5,10
JuP1Z8xpRb8,27010,1666,36,150
CR9zYgr84QY,122669,5723,55,263
1640fZpYBSY,358597,1211,72,593
M2-IpsWQUWs,56012,6243,106,414
7m630xvAJtA,6148,121,3,19
510KQ_LXGww,1390440,86207,1775,710
CO9dIyNM_9Q,244532,633,174,765
hX643KbiI4s,82087,998,93,289
mwpHSMv1pI4,359120,15130,223,1143
Mfiim71QdYQ,33768,426,88,550
UFPSIa1cLRQ,38068,2195,28,154
o78x918zbFk,1277364,56867,2148,25326
iNf6VErGDLI,1498866,67227,1473,4645
6ixU_vdE0Es,280065,20289,38,939
wRGldR_SQAA,2259,0,0,0
agKDPntMv-E,470191,4037,430,1553
Xl38SuxyrgM,16305,147,13,47
u7pV4vxD1bs,169511,57,59,79
zYWt2mnalP8,160477,8388,691,950
PoNWU2cox9w,704363,16352,224,841
6hTzM1BPdU8,130778,5684,53,737
MCW5HUkrr-o,560569,29990,341,1788
YvfYK0EEhK4,462490,14132,795,666
cxMvzK2OQTw,295217,4854,1439,1267
bAkEd8r7Nnw,1525400,63995,896,4697
ItYOdWRo0JY,1836419,28647,17815,7860
5530I_pYjbo,977285,87615,391,5575
dUMH6DVYskc,390964,3687,1273,1224
gjXrm2Q-te4,1611093,58474,837,3294
9SK1I0V6U5c,983365,60983,578,3837
VsYmwBOYfW8,2765121,35529,1705,2388
CtBca6H6Teg,829132,25109,316,3428
pcWKpGzhgq4,391049,5939,106,385
L3br0klRqF4,137003,580,262,343
9kF9xY74h-E,891912,122347,455,7459
p2EY93WfBQk,175539,17130,264,1747
xL_qpDkF5A8,14565,478,13,67
eQVhAN7-IAw,125645,16754,65,1373
Y9nDagqKL7Q,394709,25188,281,1345
DbJ2s_g1oDc,863116,20518,1030,4272
KJ12FVmumeA,200235,1197,108,627
qDAxDcjgn-8,122426,6310,298,1624
815lSYphlbw,145100,5198,74,657
E_86MEdNsAI,52743,4553,33,550
Cr9oGxr0Qa0,121681,6095,61,731
g0K5QoEj7FQ,11404,62,26,20
l4bAoNAx2uo,419965,9805,1337,5457
TSqwDQHE1J8,137749,1145,61,131
MltuW2kcREI,126438,12229,86,1865
jGiqc3HSxEg,206319,11131,209,553
XrDlDj9DfZs,60564,975,66,106
Z3OZyb2iWqQ,137860,1950,64,136
Hq89wYzOjfs,4009,61,6,14
vZzIS17HexE,3006,75,4,10
yZGSIpcAfEo,46954,87,18,28
zxUwbflE1SY,190669,5162,131,1151
7oRdswHqaf8,20778,1440,24,437
qC0I5PEhkJo,94694,136,11,31
0zk2SwmCpss,63780,831,12,301
SGVbdo2CkgI,18438,563,16,29
NfLVVJOuY5M,71661,6310,18,300
F388-6yDDpc,935879,5715,514,3442
KhdecX0qjNA,131153,7129,78,265
kWIzjMWmuYk,34138,4303,29,1399
symdi5KSJts,144937,5246,171,280
5hEJsoDP2q4,113963,11576,155,635
lBHPVE3AI6Y,93322,398,43,497
kIUHDwn51y8,93829,2229,36,469
Lz7dya576HY,31639,586,42,67
kqmhCaF5_44,45200,930,67,116
eAyxMv4IBH8,399491,6240,326,287
EJu_wPGFTw0,5813,33,3,0
MKLlDnUqho4,18317,1322,34,196
wwZ-T_WQ03A,246134,5847,337,544
i-LCORFB860,571588,386,47,113
vWYyZMH_QjA,42336,4293,89,428
VJlSq6h0LNg,6684,18,57,54
ijJPFowBsBc,128523,4170,148,307
HBS9783c0BI,102639,3218,1085,475
JwboxqDylgg,41029,296,32,33
1WDj0DddCcM,6685,11,35,18
bqgVB6Vl-lI,200060,4548,52,258
ZhSk8mPSWCg,3653,47,3,25
qooQd8AA7_M,5626588,408618,6121,28196
9KIP-Ncp2jU,85643,170,45,0
i4YQRLQVixM,1080230,2540,887,1040
Fyyua5JzD9w,48372,382,11,29
9Th4qTv-4jE,3931,17,0,2
uTH--XRCGxM,101233,3128,51,93
ttf_EzEkxBk,3505996,5934,3400,5162
l7je4VAUvjA,90454,211,65,59
8-Cjsnq8kVU,3979891,151850,2378,8079
hpapqEeb36k,387902,24442,414,1346
cmoknv58jjE,1803724,57470,5261,7483
sottGW1p5os,3621389,141681,1289,8127
EEIP1YpFXrE,224426,17784,225,2762
pgjRX9oGF7g,593969,24672,735,5173
_BVAJ3PXZ1k,533940,12633,597,1828
8hKbIhrb1WU,1559003,29898,884,1838
RTaDvKMtUeA,760341,13283,317,433
jG1JY0rt2Os,1258937,114661,2509,11298
RrhSJzM8NLE,133212,6260,202,528
0gwkMY-mzUQ,208117,21334,255,1229
UwdLlnPaRAU,229515,9435,90,759
ve3oQBjcAGI,1496471,43974,2045,9442
C4YNcqNF4hg,211596,3802,78,232
k1cA-Wh3Tc0,623803,17286,511,6126
Mn-3c6of8t8,42571,3557,147,693
TN5jzDgORqQ,237107,2207,138,261
9Ca8zWJOlFQ,1825705,77531,4156,12025
mcqWcLDUeag,79863,259,131,47
4SANXNco_y4,50934,2793,104,295
-oXybog2IuI,21740,979,5,93
oRF2-ZloSqg,845763,17929,502,2325
lzgQrHFDNLE,177648,6932,786,697
0ANDjPQPS_Q,17901,2325,50,429
4ftGS_6i7mM,15232,84,11,20
upEIZAihcwo,10838,7,42,10
Jidk0O6uu-0,52607,3835,32,351
64IIfxDrhJY,17129,455,18,101
k-w8GxCpsCU,2394,19,0,2
yxFdue1dCtE,128892,1935,68,288
aAm6AHr14zY,98396,93,19,46
ryqZUqgjvW8,90641,2349,409,1246
I-5CODzeGEE,62185,4369,82,867
FEjZiCPuvqQ,30576,1741,27,283
ENr6CXm1YxU,33887,1350,41,69
3x0usYgljOk,12494,252,3,91
R9c-_neaxeU,100472,5140,40,560
VonJ4ASDO40,414929,8895,636,2594
iyrefjMs64k,34221,1445,593,903
GKUE2U2qlzY,214305,4064,56,430
N0tmF4j4K6g,31910,1699,13,142
SFdO-19Xdho,37575,1679,21,82
qK8AcryiniI,59466,39,14,34
KLZl_sxSN_g,1338,4,0,0
QKwgif8OW1w,1118,6,0,2
-JVITToppE0,687,10,2,5
sH0Agabp3Rs,8088,280,4,145
eijd-yjXY9E,9036,427,14,79
fGTfbMioezc,5119,20,1,3
8tbQHHso0oY,1249702,1988,299,1554
G8gJ4RTBxcg,465893,111,14,59
fRj34o4hN4I,1603415,65594,700,12169
coOKvrsmQiI,2585193,40775,3498,8834
p8XP7A7kvzM,4722974,119107,3782,6651
pOEzjT-SED0,804363,39816,6304,10586
p9wE8dyzEJE,2336528,6729,167,1286
duRDizP0gHQ,501670,28309,422,4084
0O2IAz1E9Ts,334497,12594,622,588
TyHvyGVs42U,499946,135292,3528,12094
16W7c0mb-rE,1164713,88541,742,6750
nRafaCcfrcI,2935330,281095,2679,16009
t1shnJT8NCY,397983,5666,1682,1306
ixxR3ZoqnF0,3483755,789750,2840,72376
lJFqvRwOiis,505886,23207,5375,7030
9PhM-zCmTFs,178977,14355,87,429
vKbyfdJXoDg,406769,6593,397,1253
Lxet1zLBTM8,1117997,50946,760,5525
TWpt-ze_cYU,1117510,61075,463,64506
Nz0qoOgyWSQ,228846,1326,501,1166
l3xmc0pzzJI,1276326,70960,811,4293
eDelIZDzmwQ,340348,5474,372,653
t1Liix4gi7k,1035804,18816,737,1133
DhwwTxTh5To,270859,11492,576,1715
mZpGOQ7tBKE,218153,5155,308,655
CziCidR4KcY,177348,18022,507,3143
FHl0nIdbiLA,655161,21013,2563,2671
MMGrzOu1amQ,1693011,84669,810,14183
8KT1UCsOE74,816696,29135,1267,8648
U5sCjnezw4o,5938,108,3,21
mjBIsBPG1N8,76491,3849,95,217
oMupq6zB1Tc,769769,6133,1124,2837
Y2-JjnW3w2g,39504,1389,92,696
PHWAZNkqwN4,81947,8184,146,922
UuCq8mtK8J4,673010,58902,786,2901
5UL5wZJPLEg,326709,5340,207,323
9pbCuFxRuqs,516456,21523,1107,2972
hXcoq5XDwyA,55460,3871,96,428
i9EyFghIt5o,116732,5023,314,1086
PGWBA_OzCE4,59190,2001,86,527
uN9zBcweN4M,113926,1026,37,333
Mmkf4zYlW4E,82415,4468,70,354
L9eFkmjIIWA,76475,4208,44,284
YjBB89qsupM,360001,28058,385,942
UC34HrZhfPM,23429,365,10,188
IKuKZIISPE0,69199,4237,15,220
svZScJMh4Pg,276231,30255,412,2293
KOUxLhYVgGw,6582,174,8,22
9WT7NU3Rwr0,12831,86,5,35
Qj7DVNDb7To,77486,5189,60,3194
6j-s9E3dRQ0,378984,7464,299,359
dnA3Cd5xG5A,22383,921,26,78
LduRwIc7eBA,28169,1623,19,113
VSVXhc5LlII,298744,5906,444,1502
rRsstfoKQeo,12858,37,1,5
DVAMKnfrQBk,83497,410,28,76
x-uBFJLY8Ow,3591,92,4,14
qrPPj3e2M-M,66800,3578,75,351
QiIlcKiREUU,42422,243,8,58
eOQpjvnm4ME,1291361,16081,1368,2877
w8vsuOXZBXc,823285,89055,1565,7649
5HOijUtExiM,366048,14742,1308,1948
asu37n6sEBY,133092,4168,141,266
ZpS-w6BxN-U,178325,1641,83,178
Qf1xyI_iKWA,81759,5896,166,864
6uJf2IT2Zh8,4340962,396790,11280,41890
i9GSF3ROa58,646615,68813,1083,5977
BQ_0QLL2gqI,751525,77456,566,3164
qS6LoRYUdhw,803168,35094,489,3320
mNhxFzR25Rs,185707,7018,57,347
djlaHJCXT4o,33260,181,79,30
8-u5nd2GqNE,544230,17911,483,3045
88kkrRv1UgI,187278,9402,472,1373
kz3MEd1Jr0Q,248793,29652,327,1371
By6Mi7VlqcU,26393,162,74,94
dcipHnWcB0w,438484,4629,236,474
6GT7PrIIS5I,123751,3583,283,345
2r_nGjgqPE0,364124,26993,210,1121
VNqrILFD5h0,31816,215,39,62
Pubtjn5QIjg,50702,2718,145,98
gk05IMU2RrU,89852,5269,164,547
S_5TyDFx6kc,172877,11271,75,407
pvg2cw5oshg,57818,3032,76,191
mHaJ8xsWD3s,53502,1747,87,374
cDDF4pPwEUU,20772,361,5,115
FKA-Jy6nuE0,18346,544,28,20
pQXwQVaQmGk,21007,433,11,35
KhxqJzr6FAE,44284,5183,25,422
tG4Fbj1B1bY,47358,1358,179,145
TsYGNNPQ3ZU,82266,11788,93,1309
GIn4CeZq7Nw,9445,381,22,35
szs2GAYwMHo,304954,2981,70,126
AJkOHavUH_A,46197,3794,254,889
kOCkne-Bku4,178887,19838,83,1055
OlJykKOuank,64813,3479,29,91
K6xwB8Kkce0,595598,136072,333,6292
AJ2xkh-6tL4,25521,393,83,409
Gnxv9OH-giQ,331642,21739,190,1628
qqs3fxfmWr4,210266,3759,107,270
77McSTzTgg8,38528,283,218,0
W8vXDp7NuFs,293758,20134,193,918
C_SJgw5MVFY,7544,1049,14,128
P7zi6oQ4fPQ,1975,4,0,0
7xhxjcejONk,1387,15,1,1
J7wMOb0WIfQ,11807,5,0,0
QJfL0a3qEKw,13676,1172,18,169
ZJDMWVZta3M,4707527,157931,2072,23205
cH4E_t3m3xM,2959054,415035,6703,30393
60nDlMw5vFQ,396346,11277,499,2140
LDVXOo_HXKU,1188326,25951,1115,2263
_wS7seijyks,322818,14604,420,2014
jGyUVyp9w9g,21046,1308,62,206
tr7I4vokl78,195386,2544,186,384
B4mK5OElAFQ,101553,11324,118,2593
Y1n8F4uClUU,831968,3925,221,769
ctx4YBEdOxo,2280611,84882,2682,11245
dpeDxEb9yeg,370302,12763,279,682
D818vkK10UQ,194110,8542,248,472
FZiCWBplZ90,240931,23549,304,1965
nfbwPTsowEA,467983,41915,860,3679
JLOFZoBJnd8,365523,22347,212,1096
wJh-jurxmGQ,52602,312,33,0
MGanJGGVSrw,610459,30692,448,1475
UB1cGaIW81I,43202,540,25,67
iASe_veKR74,126419,9064,106,448
KGziD2V8Ppw,433978,29936,522,1943
IeTTfquV0iE,7108,587,5,57
QaASZecxQww,3545,18,3,1
FvoPOdop0hA,12212,4,1,3
g3VgrgV3kFk,920,3,1,1
p7KHGUwqF24,3748,6,0,0
fdpYWltgYMk,5258,433,1,30
aHsfKnrNCG4,3390,9,0,1
CvpwGru3s7s,2421,10,0,0
rO_mAQC9bv0,15382,33,1,10
aujUl3yt6nM,4759,40,2,13
xhBMUFDdiok,4843,387,13,27
oddXT5uaRb8,1357577,172690,1923,9445
D-DYWvnrFs8,26473,2016,8,223
AZQvPibYXRo,784937,4553,290,1478
UhZ56rcWwRQ,165139,3496,471,557
ai_UWoM37dI,4575521,295650,5808,83065
LymuZ8abvmc,1675419,12798,1558,1625
8mCcM-PUmLM,1174413,76342,698,7224
8sAApdJdG3A,226800,2167,123,1137
0s6-iFoCFNQ,1726301,21400,617,3152
aKPz583WRpQ,601839,6424,184,536
n6xzsLDzyBk,18916,1425,28,180
pVypbknP4A8,214150,4262,535,753
WXlr35jV3cw,19744,544,24,86
XY5OYFc1tzU,325569,12404,1024,1437
PliRMGvytnA,1891954,86481,879,8941
A6-P1-xxF9Y,66888,1098,427,313
xnBtEib-H9E,42224,823,96,175
hLgIghY-FGc,446368,33965,512,4340
9Tb3xPmr3yg,29041,191,24,177
NNywashg_mw,16431,151,27,54
5n9xafjynJA,1923738,35159,843,5336
UrSxvUc5R6Q,44805,1496,106,1098
wc4v9uT6GWc,13910,108,22,70
Q11GPMvTxQE,95900,604,64,537
ssVrzoCgr_w,1577521,15755,694,1892
wuEKwkTqdw4,17627,193,238,390
n47bRyBKjsw,50934,1349,40,138
r15_6z9xryo,1126715,12919,1188,1248
fQvGSkTYJSE,741859,8604,599,2847
eKwAib6LosM,300653,14228,123,768
KkhR9z6pAMs,4970,13,1,1
NSgMcs1KdTI,15353,1239,15,83
5PB2YzNddI8,483212,26752,435,1358
YbHdBoHMxK4,18525,1124,4,59
aHKzU_rXdw8,80851,9806,55,614
WbYqfpnw7sE,1820,2,0,1
rutlOmdgqgI,6383,227,17,35
nUv22OHdjQU,1136686,12260,3978,6087
fEjag-a7TyU,578128,5704,225,777
3k6RD9zVvpE,771035,84031,474,5081
-El8z4uy5Ac,327936,11643,584,1305
w2Es7-c9GAk,1257634,6971,1342,1230
B-PVT_rclnM,353570,20145,488,977
6LuHS7ZeSjE,582747,26750,663,1604
R8hccXRk3MI,339761,7031,1031,1136
wx-M8sxcOp8,1056136,8709,509,4358
jH2t4Tcl3Pg,301265,21174,270,1279
3oXhLdeuxDw,60509,843,29,201
aVpvVq_yZLM,108339,663,427,801
luZEZgZNFAg,123251,3601,149,400
zOgle88sKro,372127,17272,106,922
YkLzdHTv3G0,638074,32479,772,1865
FZ_jNGKCIWs,128287,5310,490,1624
G_UHknhNbAQ,455289,14025,441,2340
iBy6XRHPODQ,451973,16364,82,1324
dLRZTBtdMUg,54002,1175,29,89
vNya04dlC4I,29254,114,156,138
ZkPSbp3zTfo,2364742,49833,2782,5252
euaGS3tPRBw,1609627,22942,1590,2314
X_tYrnv_o6A,251683,20617,137,2526
FaJmopuuhZE,43667,2408,66,273
iatq3Rn4vsg,169239,5912,113,742
TIQqb80eg24,1587706,88437,1367,7907
f45Va7jMSx4,90054,3587,124,237
qv9Gt38LOKQ,430457,20658,434,2041
r4a5ZzHclCs,32639,2190,38,201
Kn5UgGQukYQ,15058,0,0,0
uLHygq6Mm-0,33620,748,21,125
aD5dCMBeySA,21194,413,14,69
U44YLdW9AL4,224651,10504,300,1586
cyhU06cXfeU,999867,78088,690,12551
Djxjmq9pvrM,118227,3598,165,362
KQkkgD2p3Ow,78979,4167,213,514
caN18WcW5XU,60079,859,22,59
j7I-d1B6HwE,119497,336,99,72
VMRIc4ayRlM,100504,3058,448,3426
6SjslBAJkJI,144177,10237,60,799
WeOwqu6gOPs,129902,6801,53,323
F86S9Uc4mP4,191764,1755,195,788
ZvdTNDMru78,16456,299,44,40
Q1EgRiVdT5w,134020,6111,209,331
nenhv6uTdmw,9454,267,36,43
c8DogLWrs90,26230,962,37,102
jPkRGHivRD8,78860,3449,172,508
