id,views,likes,dislikes,comments
wolHVbJbOeQ,2726,208,4,2
TUHZ2aZqTs4,6154,8,9,4
CWvFJrnxL04,233336,1546,182,551
ZyiFl3nIJoc,12139,93,7,3
zlQ3Sf-1Zbo,155498,12028,160,772
o7obgUjcCcs,28033,1825,39,194
Od_4y-ng2ko,42507,616,354,533
6gzXYKBEWD0,197265,39361,61036,4900
WxxrkWRuXqo,87633,7552,108,822
GmPckcNSTFs,33165,2871,93,229
snOF6D5yKxQ,92515,834,174,128
A8n9OD6Slnk,20470,50,2,5
429k3QbKBKw,14425,86,8,24
D7hY5_1b7P4,52836,25,10,9
0ieKaYgWJ5A,136549,6711,624,659
jb-ga9OYKKI,83554,228,94,255
G5q_8WqGhOg,42724,269,120,218
q5jtWnVK9T0,16648,142,12,15
BjcQu1GoRAs,56498,374,44,72
ABub9hUJI6w,115617,13268,282,658
Uswosjg2Fao,198041,705,213,169
A3DZRaRGvE4,5440,13,1,1
yWi_yYZzaD4,55454,78,59,131
RtNVN4QlksA,69491,76,6,1
t8Jq6NqCQ1o,864242,20686,273,980
27O1pzfITJ8,185541,5246,317,477
UdKOh7n2MpE,21737,1638,9,133
HgB3CA57_x4,59508,507,112,274
E4SdZ122QwI,9140,620,24,102
LFgOicLnUa4,48137,456,45,111
aYO6Fq-j1FI,8674,117,27,52
jAp_0PE9Qfo,2367,2,0,0
avOxtFyB3rs,61305,269,116,0
EyE5rlW_EpA,37836,1321,138,0
QdDRi-lnCJo,49573,853,64,241
Vx24j_cVFH0,158234,0,0,434
mlOl6Wc9KXk,79164,3303,183,1
WueDnh_DRmQ,3293,14,3,4
pCepkgqKYBA,71039,6886,145,1076
fZj__1ZjN8A,59687,120,41,14
coi37En-MFU,42371,92,21,4
MN4fBBvmGtQ,22066,235,44,129
7QBjA_5H5vI,24281,19,2,3
cYppt7V7tdY,21749,48,25,7
_1iMtURl6sU,12721,453,13,92
zLm0zico2IA,41246,2454,53,95
FVryxFMD5Bw,15955,90,7,5
T6my7ZIotBY,26980,403,99,70
jejvC_wyiYA,11080,1084,24,52
tIwGaLOhPSM,110212,241,30,13
vtA82V-aIsw,16676,1,0,0
VXkkQjpKp8I,8877,362,15,28
N0rHk3W69b0,148298,9383,1165,939
Iqo3R_8QXoY,152190,8503,515,487
Q1G5H-3SGsk,176533,842,147,249
mJ1Lm8HM-DI,6580,89,10,11
JUdmn4DzmSg,8373,429,23,29
TvqZlAIgv_E,9262,1,0,1
fbYtkuxg6_k,33743,245,55,78
L9KPE_Kq_vo,7036,46,5,1
IM-QyJvjUM4,125628,9701,165,667
JR0znkb5sOY,9904,19,9,10
WbUWCWRs5zI,6767,227,100,96
i6u4bG9Q38U,26641,2294,41,163
wcx2hMyeNKU,7222,870,20,19
HsoOn3_qwDc,9131,375,19,304
LROg__zfgYU,15054,1584,107,459
m5WFp9JbO5o,10577,202,8,11
be2QXEyxH60,41537,171,52,239
hVtNaVAWGDk,7944,962,32,175
4Ci_0iUePXw,13757,63,24,89
ZgGi4AsJ_Q0,173466,551,316,596
fKOtxfVSUyA,30965,747,27,184
PgW8U30dG3A,37560,113,36,66
SpR4ppSJLl4,1258,119,0,0
sGottNbwGao,11612,239,39,15
GeOHa1LLt1g,24684,1849,33,94
