id,views,likes,dislikes,comments
Npq2SegZFZ8,25120,175,8,38
oSByg9jPjbA,11810,57,6,15
xth4_F4tWvY,4883,6,12,0
wFxjZCAnW50,7271,60,9,7
AZflKX5eK_E,2274,116,2,26
AEQQjmwvvYQ,6534,70,2,1
9LLW3xvNFKk,17905,186,8,91
culm1VBg-ss,30623,6699,61,1087
8RWuLt9MygE,2140,40,2,3
GMhnzyZUXko,22362,1257,4,89
pufMR3w7eZ4,5202,114,3,0
1YEXXIWqkMM,1002924,237303,299,11933
yGGkpB8iwwg,10744,989,9,201
bvFrk27uqBo,2479,21,0,2
ocGUb5ycxQY,91492,8190,309,1692
5uxoMfCiIWw,11121,97,6,17
PiCFUd1lgpQ,3080,245,6,41
09spC6q0dx0,4357,18,3,3
Bfvt3Rs6srI,4395,273,7,14
KPV4Pac3muA,1502902,11298,920,1155
dRJHhYKK7YY,7771,359,13,85
0-tCIevF_hM,29861,0,0,0
fbuIMMNx77s,12392,502,18,32
LlRgTXyiwaw,48743,2812,29,136
fN2R8XNB0Jo,67824,1102,34,100
q1BEtu_SBQY,3634,309,11,49
H07iLrh13SQ,30333,869,25,48
qvPo-9oSCaw,448482,31288,561,938
bHlJdYtDiEs,249045,24771,307,2760
1RG7nqv7KM4,113172,5717,200,759
zJFEn83881A,73038,4520,227,483
Rd8UD7WUIr8,670446,95714,3103,6802
I6aO0A4yemc,45973,4480,68,190
WNv6ZKqp5CQ,128547,11614,154,631
Z_xxtCUx7WY,226401,12292,435,688
cImfRQ-TGtk,116695,11037,177,531
wSEypP18utE,35133,2358,15,90
wA4IG1IYAtY,45239,3883,156,240
bPJfho54nLc,56656,5985,134,1052
lTQlbULOrCg,1028474,19155,1268,409
bbWFas1fJVE,301902,6644,313,717
Cha8vzs82Ls,36834,5924,143,482
VgtrPFkXQtQ,87715,2349,55,91
j3sVkMYGejc,160816,11380,1403,3880
Wfxyx5tq_fk,24017,461,20,12
xTs1jauC0Fg,84974,5210,834,1524
p8XP7A7kvzM,4722974,119112,3782,6651
wesSK2U9Nwk,61238,1028,47,41
LUoBJ4bnrJ0,117738,8035,203,331
k9iu_UwpBRE,10934,2067,19,236
5u9fhEiyy3I,74291,7630,53,306
xBcK0J8QDrw,47996,1668,24,78
AEy7eavsNPg,40306,1915,21,131
MVFdEa9v8wU,14478,1264,18,44
MOWAnX3i2X4,5743,382,4,19
UuCq8mtK8J4,673010,58902,786,2901
0EkvA9x_l2o,10034,649,5,90
7t-ETimdGok,39181,4089,59,589
fYnnQE5SffY,172906,10522,315,1747
fRj34o4hN4I,1603415,65600,700,12169
wzqNIrsAL1Q,16792,1600,19,131
gUy-GPaWXaA,64950,807,55,125
JAafuflD5RU,12374,200,8,20
5EBDXsTkg1E,416189,2107,714,219
bZCbHlRtAuI,4133,239,8,41
ixxR3ZoqnF0,3483755,789767,2840,72376
Qm5ZH-o4qdk,27924,5675,276,4287
WhnHKIT9124,276824,1507,309,139
jfdm1JqwHm0,4646,51,2,10
zZ0GbbMoY7E,103890,3259,171,398
KstndSY3_-s,736556,14610,852,708
jk0ajCOLeu4,125289,551,122,151
HfhpGIOaf30,8843,298,19,0
QHi2Cjw1xOo,504918,6394,212,572
xJNR6Skf6PU,3718,329,10,43
RnEgCE0KH7M,22647,360,34,43
yt5fer86lfQ,5347,357,10,20
zzEcKV-2B4I,21068,208,14,52
WPWSfsvqoUA,515216,6405,135,562
_-l62ZAEPB0,60871,3641,90,287
fKHOaywEJRw,74740,9577,201,699
s8mEXQXqA7Q,34803,1599,40,104
qt3XC-hb7S0,12722,138,27,68
MYZWcHOftDY,26783,1564,18,138
9PhM-zCmTFs,178977,14355,87,429
-Z4BoRPC3YA,11998,117,7,63
sNPQ6xXmdhM,98699,463,16,79
OsR_--a0-Ao,6632,85,3,5
lorfBnxYEPw,51156,2762,42,183
ILz-TNMihPM,34878,1691,58,762
5de5-rU2znU,30617,2516,51,953
Vza_eFAzKiA,78869,616,81,29
6RIQFnpxLmY,83919,5395,280,1405
I_ZMccfRt6E,112990,128,33,432
ZvbUfT52XBs,14302,189,7,89
Sly0zlM9LfU,38880,1351,9,71
pnlbRW2XuS4,3365,709,2,36
Dlu8HpTQLTs,23945,2730,34,222
WJyJBYlVEGE,18581,120,11,79
e1eeg-hj1B4,48405,970,100,207
4X47GduLuoU,1987,18,1,1
v1HDWJ3P75E,66148,4932,190,736
fEqwUS6pCtw,58333,4137,50,142
m37G2Ql-xUY,26673,435,97,30
jKkOYEW7RvQ,685641,8971,398,4995
ZfeZkm4wixk,11109,621,9,117
4z2wdXIraMo,26135,604,4,8
MBSg6V-spXc,37519,277,19,40
i02hFj5UZI4,798143,16602,308,973
ahvlqoExCQk,11614,330,12,57
bEVlAGlILLs,26444,1283,34,170
eg2ThjfgjLk,35565,1546,118,71
d5oNkY5pwBY,63417,3003,34,147
rmggvynjOfw,87128,6860,119,281
jNyyxn4ynF0,465981,4398,417,1046
Jk7tfs46pQ8,358063,3426,491,330
B0B3fYKUatY,39420,2460,134,97
SL9CBJVaYQk,18881,573,26,46
RahMS8W-sEQ,26591,362,159,299
HlCqbm6xX28,6722,931,4,84
iV2BBJcEMMA,83687,6929,69,740
XKg9l4-k3sQ,21662,2111,15,487
CI-zJA-Vqg8,116233,977,57,95
JDRzEdRQF5s,22007,1027,68,276
Nog-BtO372A,17929,1404,9,102
16W7c0mb-rE,1164713,88543,742,6750
XA38J1yuK6g,8013,345,19,93
KQit9-lxbPE,30873,1699,1008,528
KU7sVosW930,55647,4082,34,253
EF4KWuxy_aw,3307,95,3,9
vahIKCMhodE,20207,2737,21,265
AIPSmLVtE60,116934,779,136,50
CqXXah3Yu1A,79643,675,12,201
y00KL_rM-hA,154568,602,63,162
t4j-qRb_tto,34868,3189,64,308
TaqiQHDhRkY,24220,2197,66,277
SRYzH-B-fQA,8305,441,14,158
MDEI_e0ibzs,2530,0,0,0
OIZUybqQkRo,28490,871,6,15
ZrpOEuCFrMo,16067,1416,57,64
jADRP05Of04,4018,218,5,36
jIOIE_QH63o,6212,181,27,14
nm2rkhP8s78,26121,865,40,42
Ff23PtODupg,12715,306,21,78
NjBPByQbCtM,268945,2019,323,413
oa5Yh9f3fHQ,207811,9155,111,543
pM8U7ESZwFg,272730,38520,113,2106
IvKUTqYbCeU,15816,108,7,16
wXmT_i1I6h4,159955,1603,194,268
aAxPVfYpuvk,26737,3347,12,168
rKxMHs7ADyA,11610,1277,31,177
UKFWjI5mHEM,1619,191,7,23
